"","ID","Sex","Race","Age","Range","X","trial_num","image_ID_targets","image_ID_pairs","response_pairs","target_global","target_local","target_number","target_spacing","target_confound","pair_left_global","pair_left_local","pair_left_number","pair_right_global","pair_right_local","pair_right_number","choice","choice_number","global","local","GminusL","LG_group"
"955","blg149","F","Asian",21,"Adult",14,14,"7_R.png","1_R.png","z","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,20,4,16,"global"
"956","blg149","F","Asian",21,"Adult",15,15,"3_R.png","1_R.png","m","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,20,4,16,"global"
"957","blg149","F","Asian",21,"Adult",16,16,"11_R.png","3_R.png","z","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,20,4,16,"global"
"958","blg149","F","Asian",21,"Adult",17,17,"1.png","1.png","m","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,20,4,16,"global"
"959","blg149","F","Asian",21,"Adult",18,18,"9_R.png","3_R.png","m","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,20,4,16,"global"
"960","blg149","F","Asian",21,"Adult",19,19,"9.png","3.png","z","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,20,4,16,"global"
"961","blg149","F","Asian",21,"Adult",20,20,"5.png","1.png","m","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,20,4,16,"global"
"962","blg149","F","Asian",21,"Adult",21,21,"4_R.png","2_R.png","m","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,20,4,16,"global"
"963","blg149","F","Asian",21,"Adult",22,22,"1_R.png","1_R.png","z","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,20,4,16,"global"
"964","blg149","F","Asian",21,"Adult",23,23,"8_R.png","2_R.png","m","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,20,4,16,"global"
"965","blg149","F","Asian",21,"Adult",24,24,"6.png","2.png","m","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"global",1,20,4,16,"global"
"966","blg023","F","White",11,"9 to 11",1,1,"9.png","3.png","m","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,21,3,18,"global"
"967","blg023","F","White",11,"9 to 11",2,2,"12.png","4.png","z","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,21,3,18,"global"
"968","blg023","F","White",11,"9 to 11",3,3,"8_R.png","2_R.png","m","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,21,3,18,"global"
"969","blg023","F","White",11,"9 to 11",4,4,"6.png","2.png","z","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,21,3,18,"global"
"970","blg023","F","White",11,"9 to 11",5,5,"7_R.png","1_R.png","m","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,21,3,18,"global"
"971","blg023","F","White",11,"9 to 11",6,6,"5.png","1.png","m","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,21,3,18,"global"
"972","blg023","F","White",11,"9 to 11",7,7,"11_R.png","3_R.png","z","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,21,3,18,"global"
"973","blg023","F","White",11,"9 to 11",8,8,"7.png","1.png","z","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,21,3,18,"global"
"974","blg023","F","White",11,"9 to 11",9,9,"5_R.png","1_R.png","z","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,21,3,18,"global"
"975","blg023","F","White",11,"9 to 11",10,10,"4.png","2.png","z","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,21,3,18,"global"
"976","blg023","F","White",11,"9 to 11",11,11,"2_R.png","2_R.png","z","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,21,3,18,"global"
"977","blg023","F","White",11,"9 to 11",12,12,"10_R.png","4_R.png","z","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,21,3,18,"global"
"978","blg023","F","White",11,"9 to 11",13,13,"6_R.png","2_R.png","z","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,21,3,18,"global"
"979","blg023","F","White",11,"9 to 11",14,14,"4_R.png","2_R.png","m","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,21,3,18,"global"
"980","blg023","F","White",11,"9 to 11",15,15,"2.png","2.png","m","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,21,3,18,"global"
"981","blg023","F","White",11,"9 to 11",16,16,"12_R.png","4_R.png","m","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,21,3,18,"global"
"982","blg023","F","White",11,"9 to 11",17,17,"1.png","1.png","z","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,21,3,18,"global"
"983","blg023","F","White",11,"9 to 11",18,18,"3.png","1.png","z","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,21,3,18,"global"
"984","blg023","F","White",11,"9 to 11",19,19,"3_R.png","1_R.png","m","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,21,3,18,"global"
"985","blg023","F","White",11,"9 to 11",20,20,"1_R.png","1_R.png","z","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,21,3,18,"global"
"986","blg023","F","White",11,"9 to 11",21,21,"11.png","3.png","m","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,21,3,18,"global"
"987","blg023","F","White",11,"9 to 11",22,22,"9_R.png","3_R.png","m","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,21,3,18,"global"
"988","blg023","F","White",11,"9 to 11",23,23,"10.png","4.png","m","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,21,3,18,"global"
"989","blg023","F","White",11,"9 to 11",24,24,"8.png","2.png","z","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"global",1,21,3,18,"global"
"990","blg024","F","White",10,"9 to 11",1,1,"6_R.png","2_R.png","m","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,24,-24,"local"
"991","blg024","F","White",10,"9 to 11",2,2,"9.png","3.png","m","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,0,24,-24,"local"
"992","blg024","F","White",10,"9 to 11",3,3,"1.png","1.png","z","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,24,-24,"local"
"993","blg024","F","White",10,"9 to 11",4,4,"11.png","3.png","z","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,0,24,-24,"local"
"994","blg024","F","White",10,"9 to 11",5,5,"12_R.png","4_R.png","z","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,0,24,-24,"local"
"995","blg024","F","White",10,"9 to 11",6,6,"2_R.png","2_R.png","m","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,24,-24,"local"
"996","blg024","F","White",10,"9 to 11",7,7,"7_R.png","1_R.png","z","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,0,24,-24,"local"
"997","blg024","F","White",10,"9 to 11",8,8,"5.png","1.png","z","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,24,-24,"local"
"998","blg024","F","White",10,"9 to 11",9,9,"12.png","4.png","m","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,0,24,-24,"local"
"999","blg024","F","White",10,"9 to 11",10,10,"7.png","1.png","m","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,24,-24,"local"
"1000","blg024","F","White",10,"9 to 11",11,11,"3_R.png","1_R.png","z","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,0,24,-24,"local"
"1001","blg024","F","White",10,"9 to 11",12,12,"4_R.png","2_R.png","z","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,24,-24,"local"
"1002","blg024","F","White",10,"9 to 11",13,13,"2.png","2.png","z","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,24,-24,"local"
"1003","blg024","F","White",10,"9 to 11",14,14,"9_R.png","3_R.png","z","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,0,24,-24,"local"
"1004","blg024","F","White",10,"9 to 11",15,15,"10.png","4.png","z","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,0,24,-24,"local"
"1005","blg024","F","White",10,"9 to 11",16,16,"8_R.png","2_R.png","z","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,24,-24,"local"
"1006","blg024","F","White",10,"9 to 11",17,17,"3.png","1.png","m","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,24,-24,"local"
"1007","blg024","F","White",10,"9 to 11",18,18,"5_R.png","1_R.png","m","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,0,24,-24,"local"
"1008","blg024","F","White",10,"9 to 11",19,19,"10_R.png","4_R.png","m","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,0,24,-24,"local"
"1009","blg024","F","White",10,"9 to 11",20,20,"8.png","2.png","m","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,24,-24,"local"
"1010","blg024","F","White",10,"9 to 11",21,21,"11_R.png","3_R.png","m","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,0,24,-24,"local"
"1011","blg024","F","White",10,"9 to 11",22,22,"6.png","2.png","z","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,24,-24,"local"
"1012","blg024","F","White",10,"9 to 11",23,23,"4.png","2.png","m","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,24,-24,"local"
"1013","blg024","F","White",10,"9 to 11",24,24,"1_R.png","1_R.png","m","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,0,24,-24,"local"
"1014","blg028","M","Multiracial",11,"9 to 11",1,1,"2.png","2.png","z","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,4,20,-16,"local"
"1015","blg028","M","Multiracial",11,"9 to 11",2,2,"2_R.png","2_R.png","m","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,4,20,-16,"local"
"1016","blg028","M","Multiracial",11,"9 to 11",3,3,"10_R.png","4_R.png","z","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,4,20,-16,"local"
"1017","blg028","M","Multiracial",11,"9 to 11",4,4,"5.png","1.png","z","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,4,20,-16,"local"
"1018","blg028","M","Multiracial",11,"9 to 11",5,5,"3.png","1.png","m","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,4,20,-16,"local"
"1019","blg028","M","Multiracial",11,"9 to 11",6,6,"4.png","2.png","m","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,4,20,-16,"local"
"1020","blg028","M","Multiracial",11,"9 to 11",7,7,"11_R.png","3_R.png","m","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,4,20,-16,"local"
"1021","blg028","M","Multiracial",11,"9 to 11",8,8,"5_R.png","1_R.png","m","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,4,20,-16,"local"
"1022","blg028","M","Multiracial",11,"9 to 11",9,9,"8.png","2.png","m","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,4,20,-16,"local"
"1023","blg028","M","Multiracial",11,"9 to 11",10,10,"6.png","2.png","z","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,4,20,-16,"local"
"1024","blg028","M","Multiracial",11,"9 to 11",11,11,"4_R.png","2_R.png","z","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,4,20,-16,"local"
"1025","blg028","M","Multiracial",11,"9 to 11",12,12,"1_R.png","1_R.png","m","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,4,20,-16,"local"
"1026","blg028","M","Multiracial",11,"9 to 11",13,13,"7.png","1.png","z","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,4,20,-16,"local"
"1027","blg028","M","Multiracial",11,"9 to 11",14,14,"12_R.png","4_R.png","m","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,4,20,-16,"local"
"1028","blg028","M","Multiracial",11,"9 to 11",15,15,"12.png","4.png","m","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,4,20,-16,"local"
"1029","blg028","M","Multiracial",11,"9 to 11",16,16,"9.png","3.png","m","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,4,20,-16,"local"
"1030","blg028","M","Multiracial",11,"9 to 11",17,17,"10.png","4.png","z","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,4,20,-16,"local"
"1031","blg028","M","Multiracial",11,"9 to 11",18,18,"7_R.png","1_R.png","m","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,4,20,-16,"local"
"1032","blg028","M","Multiracial",11,"9 to 11",19,19,"3_R.png","1_R.png","z","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,4,20,-16,"local"
"1033","blg028","M","Multiracial",11,"9 to 11",20,20,"6_R.png","2_R.png","m","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,4,20,-16,"local"
"1034","blg028","M","Multiracial",11,"9 to 11",21,21,"9_R.png","3_R.png","z","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,4,20,-16,"local"
"1035","blg028","M","Multiracial",11,"9 to 11",22,22,"8_R.png","2_R.png","z","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,4,20,-16,"local"
"1036","blg028","M","Multiracial",11,"9 to 11",23,23,"11.png","3.png","z","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,4,20,-16,"local"
"1037","blg028","M","Multiracial",11,"9 to 11",24,24,"1.png","1.png","z","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,4,20,-16,"local"
"1038","blg029","M","Latinx/Hispanic",10,"9 to 11",1,1,"2_R.png","2_R.png","m","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,2,22,-20,"local"
"1039","blg029","M","Latinx/Hispanic",10,"9 to 11",2,2,"12.png","4.png","m","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,2,22,-20,"local"
"1040","blg029","M","Latinx/Hispanic",10,"9 to 11",3,3,"7_R.png","1_R.png","z","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,2,22,-20,"local"
"1041","blg029","M","Latinx/Hispanic",10,"9 to 11",4,4,"7.png","1.png","m","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,2,22,-20,"local"
"1042","blg029","M","Latinx/Hispanic",10,"9 to 11",5,5,"5.png","1.png","z","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,2,22,-20,"local"
"1043","blg029","M","Latinx/Hispanic",10,"9 to 11",6,6,"3_R.png","1_R.png","z","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,2,22,-20,"local"
"1044","blg029","M","Latinx/Hispanic",10,"9 to 11",7,7,"11.png","3.png","z","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,2,22,-20,"local"
"1045","blg029","M","Latinx/Hispanic",10,"9 to 11",8,8,"2.png","2.png","z","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,2,22,-20,"local"
"1046","blg029","M","Latinx/Hispanic",10,"9 to 11",9,9,"3.png","1.png","z","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,2,22,-20,"local"
"1047","blg029","M","Latinx/Hispanic",10,"9 to 11",10,10,"4.png","2.png","m","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,2,22,-20,"local"
"1048","blg029","M","Latinx/Hispanic",10,"9 to 11",11,11,"8.png","2.png","m","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,2,22,-20,"local"
"1049","blg029","M","Latinx/Hispanic",10,"9 to 11",12,12,"9.png","3.png","m","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,2,22,-20,"local"
"1050","blg029","M","Latinx/Hispanic",10,"9 to 11",13,13,"1.png","1.png","m","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,2,22,-20,"local"
"1051","blg029","M","Latinx/Hispanic",10,"9 to 11",14,14,"5_R.png","1_R.png","m","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,2,22,-20,"local"
"1052","blg029","M","Latinx/Hispanic",10,"9 to 11",15,15,"10_R.png","4_R.png","m","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,2,22,-20,"local"
"1053","blg029","M","Latinx/Hispanic",10,"9 to 11",16,16,"12_R.png","4_R.png","z","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,2,22,-20,"local"
"1054","blg029","M","Latinx/Hispanic",10,"9 to 11",17,17,"10.png","4.png","z","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,2,22,-20,"local"
"1055","blg029","M","Latinx/Hispanic",10,"9 to 11",18,18,"11_R.png","3_R.png","m","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,2,22,-20,"local"
"1056","blg029","M","Latinx/Hispanic",10,"9 to 11",19,19,"1_R.png","1_R.png","m","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,2,22,-20,"local"
"1057","blg029","M","Latinx/Hispanic",10,"9 to 11",20,20,"6_R.png","2_R.png","m","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,2,22,-20,"local"
"1058","blg029","M","Latinx/Hispanic",10,"9 to 11",21,21,"4_R.png","2_R.png","z","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,2,22,-20,"local"
"1059","blg029","M","Latinx/Hispanic",10,"9 to 11",22,22,"8_R.png","2_R.png","z","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,2,22,-20,"local"
"1060","blg029","M","Latinx/Hispanic",10,"9 to 11",23,23,"6.png","2.png","z","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,2,22,-20,"local"
"1061","blg029","M","Latinx/Hispanic",10,"9 to 11",24,24,"9_R.png","3_R.png","z","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,2,22,-20,"local"
"1062","blg030","F","White",11,"9 to 11",1,1,"10.png","4.png","z","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,23,1,22,"global"
"1063","blg030","F","White",11,"9 to 11",2,2,"5_R.png","1_R.png","z","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,23,1,22,"global"
"1064","blg030","F","White",11,"9 to 11",3,3,"11.png","3.png","m","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,23,1,22,"global"
"1065","blg030","F","White",11,"9 to 11",4,4,"10_R.png","4_R.png","z","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,23,1,22,"global"
"1066","blg030","F","White",11,"9 to 11",5,5,"5.png","1.png","m","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,23,1,22,"global"
"1067","blg030","F","White",11,"9 to 11",6,6,"6_R.png","2_R.png","z","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,23,1,22,"global"
"1068","blg030","F","White",11,"9 to 11",7,7,"6.png","2.png","m","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"global",1,23,1,22,"global"
"1069","blg030","F","White",11,"9 to 11",8,8,"12.png","4.png","z","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,23,1,22,"global"
"1070","blg030","F","White",11,"9 to 11",9,9,"11_R.png","3_R.png","z","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,23,1,22,"global"
"1071","blg030","F","White",11,"9 to 11",10,10,"1.png","1.png","m","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,23,1,22,"global"
"1072","blg030","F","White",11,"9 to 11",11,11,"8_R.png","2_R.png","m","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,23,1,22,"global"
"1073","blg030","F","White",11,"9 to 11",12,12,"2.png","2.png","m","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,23,1,22,"global"
"1074","blg030","F","White",11,"9 to 11",13,13,"9.png","3.png","z","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,23,1,22,"global"
"1075","blg030","F","White",11,"9 to 11",14,14,"1_R.png","1_R.png","z","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,23,1,22,"global"
"1076","blg030","F","White",11,"9 to 11",15,15,"2_R.png","2_R.png","z","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,23,1,22,"global"
"1077","blg030","F","White",11,"9 to 11",16,16,"8.png","2.png","z","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"global",1,23,1,22,"global"
"1078","blg030","F","White",11,"9 to 11",17,17,"4.png","2.png","z","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,23,1,22,"global"
"1079","blg030","F","White",11,"9 to 11",18,18,"12_R.png","4_R.png","m","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,23,1,22,"global"
"1080","blg030","F","White",11,"9 to 11",19,19,"7_R.png","1_R.png","m","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,23,1,22,"global"
"1081","blg030","F","White",11,"9 to 11",20,20,"3_R.png","1_R.png","m","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,23,1,22,"global"
"1082","blg030","F","White",11,"9 to 11",21,21,"7.png","1.png","z","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,23,1,22,"global"
"1083","blg030","F","White",11,"9 to 11",22,22,"3.png","1.png","z","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,23,1,22,"global"
"1084","blg030","F","White",11,"9 to 11",23,23,"4_R.png","2_R.png","m","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,23,1,22,"global"
"1085","blg030","F","White",11,"9 to 11",24,24,"9_R.png","3_R.png","m","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,23,1,22,"global"
"1086","blg032","F","White",9,"9 to 11",1,1,"7_R.png","1_R.png","z","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,22,2,20,"global"
"1087","blg032","F","White",9,"9 to 11",2,2,"10_R.png","4_R.png","m","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,22,2,20,"global"
"1088","blg032","F","White",9,"9 to 11",3,3,"3_R.png","1_R.png","m","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,22,2,20,"global"
"1089","blg032","F","White",9,"9 to 11",4,4,"5_R.png","1_R.png","z","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,22,2,20,"global"
"1090","blg032","F","White",9,"9 to 11",5,5,"11.png","3.png","m","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,22,2,20,"global"
"1091","blg032","F","White",9,"9 to 11",6,6,"5.png","1.png","m","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,22,2,20,"global"
"1092","blg032","F","White",9,"9 to 11",7,7,"3.png","1.png","z","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,22,2,20,"global"
"1093","blg032","F","White",9,"9 to 11",8,8,"2_R.png","2_R.png","z","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,22,2,20,"global"
"1094","blg032","F","White",9,"9 to 11",9,9,"9.png","3.png","z","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,22,2,20,"global"
"1095","blg032","F","White",9,"9 to 11",10,10,"8.png","2.png","z","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"global",1,22,2,20,"global"
"1096","blg032","F","White",9,"9 to 11",11,11,"4.png","2.png","z","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,22,2,20,"global"
"1097","blg032","F","White",9,"9 to 11",12,12,"9_R.png","3_R.png","m","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,22,2,20,"global"
"1098","blg032","F","White",9,"9 to 11",13,13,"11_R.png","3_R.png","z","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,22,2,20,"global"
"1099","blg032","F","White",9,"9 to 11",14,14,"6_R.png","2_R.png","z","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,22,2,20,"global"
"1100","blg032","F","White",9,"9 to 11",15,15,"2.png","2.png","m","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,22,2,20,"global"
"1101","blg032","F","White",9,"9 to 11",16,16,"8_R.png","2_R.png","m","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,22,2,20,"global"
"1102","blg032","F","White",9,"9 to 11",17,17,"6.png","2.png","m","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"global",1,22,2,20,"global"
"1103","blg032","F","White",9,"9 to 11",18,18,"12_R.png","4_R.png","m","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,22,2,20,"global"
"1104","blg032","F","White",9,"9 to 11",19,19,"10.png","4.png","m","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,22,2,20,"global"
"1105","blg032","F","White",9,"9 to 11",20,20,"1.png","1.png","m","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,22,2,20,"global"
"1106","blg032","F","White",9,"9 to 11",21,21,"12.png","4.png","z","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,22,2,20,"global"
"1107","blg032","F","White",9,"9 to 11",22,22,"4_R.png","2_R.png","m","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,22,2,20,"global"
"1108","blg032","F","White",9,"9 to 11",23,23,"1_R.png","1_R.png","z","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,22,2,20,"global"
"1109","blg032","F","White",9,"9 to 11",24,24,"7.png","1.png","z","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,22,2,20,"global"
"1110","blg033","F","White",11,"9 to 11",1,1,"4_R.png","2_R.png","m","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,15,9,6,"global"
