"","ID","Age","Range","Race","Sex","X","trial_type","stimulus","response","left_image","right_image","correct_response","correct","sound","shape_choice"
"1092","blg053",11,"9 to 11","White","M",4,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",1,"spiky",0
"1093","blg053",11,"9 to 11","White","M",5,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",1,"spiky",0
"1094","blg053",11,"9 to 11","White","M",6,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",1,"round",1
"1095","blg053",11,"9 to 11","White","M",7,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",1,"round",1
"1096","blg053",11,"9 to 11","White","M",8,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",1,"spiky",0
"1097","blg053",11,"9 to 11","White","M",9,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"1098","blg053",11,"9 to 11","White","M",10,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",1,"round",1
"1099","blg053",11,"9 to 11","White","M",11,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",1,"spiky",0
"1100","blg053",11,"9 to 11","White","M",12,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",1,"round",1
"1101","blg053",11,"9 to 11","White","M",13,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",1,"spiky",0
"1102","blg053",11,"9 to 11","White","M",14,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",1,"spiky",0
"1103","blg053",11,"9 to 11","White","M",15,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",1,"spiky",0
"1104","blg053",11,"9 to 11","White","M",16,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"1105","blg053",11,"9 to 11","White","M",17,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",1,"round",1
"1106","blg053",11,"9 to 11","White","M",18,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",1,"spiky",0
"1107","blg053",11,"9 to 11","White","M",19,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",1,"round",1
"1108","blg053",11,"9 to 11","White","M",20,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",1,"spiky",0
"1109","blg053",11,"9 to 11","White","M",21,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",1,"spiky",0
"1110","blg053",11,"9 to 11","White","M",22,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",1,"round",1
"1111","blg053",11,"9 to 11","White","M",23,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",1,"round",1
"1112","blg053",11,"9 to 11","White","M",24,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",1,"spiky",0
"1113","blg053",11,"9 to 11","White","M",25,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",1,"round",1
"1114","blg053",11,"9 to 11","White","M",26,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",1,"round",1
"1115","blg053",11,"9 to 11","White","M",27,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",1,"spiky",0
"1116","blg053",11,"9 to 11","White","M",28,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",1,"round",1
"1117","blg053",11,"9 to 11","White","M",29,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",1,"spiky",0
"1118","blg053",11,"9 to 11","White","M",30,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",1,"spiky",0
"1119","blg053",11,"9 to 11","White","M",31,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",1,"spiky",0
"1120","blg053",11,"9 to 11","White","M",32,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",1,"round",1
"1121","blg054",11,"9 to 11","White","M",1,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"1122","blg054",11,"9 to 11","White","M",2,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",1,"spiky",0
"1123","blg054",11,"9 to 11","White","M",3,"bouba-kiki","sound/teetee.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",0,"spiky",1
"1124","blg054",11,"9 to 11","White","M",4,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",1,"round",1
"1125","blg054",11,"9 to 11","White","M",5,"bouba-kiki","sound/gaga_rep.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",0,"round",0
"1126","blg054",11,"9 to 11","White","M",6,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",0,"spiky",1
"1127","blg054",11,"9 to 11","White","M",7,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",1,"round",1
"1128","blg054",11,"9 to 11","White","M",8,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",1,"spiky",0
"1129","blg054",11,"9 to 11","White","M",9,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",1,"round",1
"1130","blg054",11,"9 to 11","White","M",10,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",1,"spiky",0
"1131","blg054",11,"9 to 11","White","M",11,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",1,"round",1
"1132","blg054",11,"9 to 11","White","M",12,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",1,"spiky",0
"1133","blg054",11,"9 to 11","White","M",13,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",1,"spiky",0
"1134","blg054",11,"9 to 11","White","M",14,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",1,"spiky",0
"1135","blg054",11,"9 to 11","White","M",15,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",0,"round",0
"1136","blg054",11,"9 to 11","White","M",16,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",1,"round",1
"1137","blg054",11,"9 to 11","White","M",17,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",1,"round",1
"1138","blg054",11,"9 to 11","White","M",18,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",1,"spiky",0
"1139","blg054",11,"9 to 11","White","M",19,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"1140","blg054",11,"9 to 11","White","M",20,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",1,"round",1
"1141","blg054",11,"9 to 11","White","M",21,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",1,"spiky",0
"1142","blg054",11,"9 to 11","White","M",22,"bouba-kiki","sound/baba_rep.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",0,"round",0
"1143","blg054",11,"9 to 11","White","M",23,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",0,"spiky",1
"1144","blg054",11,"9 to 11","White","M",24,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",0,"round",0
"1145","blg054",11,"9 to 11","White","M",25,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",1,"spiky",0
"1146","blg054",11,"9 to 11","White","M",26,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",1,"round",1
"1147","blg054",11,"9 to 11","White","M",27,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",1,"spiky",0
"1148","blg054",11,"9 to 11","White","M",28,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",1,"spiky",0
"1149","blg054",11,"9 to 11","White","M",29,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",0,"spiky",1
"1150","blg054",11,"9 to 11","White","M",30,"bouba-kiki","sound/gaga_rep.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",0,"round",0
"1151","blg054",11,"9 to 11","White","M",31,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",1,"round",1
"1152","blg054",11,"9 to 11","White","M",32,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",1,"spiky",0
"1153","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",1,"bouba-kiki","sound/baba_rep.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",0,"round",0
"1154","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",2,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",1,"spiky",0
"1155","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",3,"bouba-kiki","sound/teetee.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",0,"spiky",1
"1156","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",4,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",1,"round",1
"1157","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",5,"bouba-kiki","sound/gaga_rep.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",0,"round",0
"1158","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",6,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",0,"spiky",1
"1159","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",7,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",1,"round",1
"1160","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",8,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",0,"spiky",1
"1161","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",9,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",1,"round",1
"1162","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",10,"bouba-kiki","sound/teetee.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",0,"spiky",1
"1163","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",11,"bouba-kiki","sound/baba_rep.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",0,"round",0
"1164","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",12,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",0,"spiky",1
"1165","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",13,"bouba-kiki","sound/teetee.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",0,"spiky",1
"1166","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",14,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",0,"spiky",1
"1167","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",15,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",0,"round",0
"1168","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",16,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",1,"round",1
"1169","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",17,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",1,"round",1
"1170","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",18,"bouba-kiki","sound/teetee.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",0,"spiky",1
"1171","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",19,"bouba-kiki","sound/teetee.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",0,"spiky",1
"1172","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",20,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"1173","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",21,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",1,"round",1
"1174","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",22,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",1,"spiky",0
"1175","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",23,"bouba-kiki","sound/baba_rep.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",0,"round",0
"1176","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",24,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",0,"spiky",1
"1177","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",25,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",0,"round",0
"1178","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",26,"bouba-kiki","sound/teetee.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",0,"spiky",1
"1179","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",27,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",1,"round",1
"1180","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",28,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",0,"spiky",1
"1181","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",29,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",1,"spiky",0
"1182","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",30,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",0,"spiky",1
"1183","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",31,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",1,"round",1
"1184","blg057",11,"9 to 11","Black, Latino(a)/ Hispanic (non-white)","M",32,"bouba-kiki","sound/baba_rep.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",0,"round",0
"1185","blg058",9,"9 to 11","white","M",1,"bouba-kiki","sound/baba_rep.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",0,"round",0
"1186","blg058",9,"9 to 11","white","M",2,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",1,"spiky",0
"1187","blg058",9,"9 to 11","white","M",3,"bouba-kiki","sound/teetee.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",0,"spiky",1
"1188","blg058",9,"9 to 11","white","M",4,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",0,"round",0
"1189","blg058",9,"9 to 11","white","M",5,"bouba-kiki","sound/gaga_rep.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",0,"round",0
"1190","blg058",9,"9 to 11","white","M",6,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",0,"spiky",1
"1191","blg058",9,"9 to 11","white","M",7,"bouba-kiki","sound/baba_rep.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",0,"round",0
"1192","blg058",9,"9 to 11","white","M",8,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",0,"spiky",1
"1193","blg058",9,"9 to 11","white","M",9,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",1,"round",1
"1194","blg058",9,"9 to 11","white","M",10,"bouba-kiki","sound/teetee.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",0,"spiky",1
"1195","blg058",9,"9 to 11","white","M",11,"bouba-kiki","sound/baba_rep.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",0,"round",0
"1196","blg058",9,"9 to 11","white","M",12,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",0,"spiky",1
"1197","blg058",9,"9 to 11","white","M",13,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",1,"spiky",0
"1198","blg058",9,"9 to 11","white","M",14,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",0,"spiky",1
"1199","blg058",9,"9 to 11","white","M",15,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",0,"round",0
"1200","blg058",9,"9 to 11","white","M",16,"bouba-kiki","sound/baba_rep.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",0,"round",0
"1201","blg058",9,"9 to 11","white","M",17,"bouba-kiki","sound/baba_rep.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",0,"round",0
"1202","blg058",9,"9 to 11","white","M",18,"bouba-kiki","sound/teetee.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",0,"spiky",1
"1203","blg058",9,"9 to 11","white","M",19,"bouba-kiki","sound/teetee.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",0,"spiky",1
"1204","blg058",9,"9 to 11","white","M",20,"bouba-kiki","sound/gaga_rep.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",0,"round",0
"1205","blg058",9,"9 to 11","white","M",21,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",0,"round",0
"1206","blg058",9,"9 to 11","white","M",22,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",0,"spiky",1
"1207","blg058",9,"9 to 11","white","M",23,"bouba-kiki","sound/baba_rep.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",0,"round",0
"1208","blg058",9,"9 to 11","white","M",24,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",0,"spiky",1
"1209","blg058",9,"9 to 11","white","M",25,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",0,"round",0
"1210","blg058",9,"9 to 11","white","M",26,"bouba-kiki","sound/teetee.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",0,"spiky",1
"1211","blg058",9,"9 to 11","white","M",27,"bouba-kiki","sound/baba_rep.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",0,"round",0
"1212","blg058",9,"9 to 11","white","M",28,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",0,"spiky",1
"1213","blg058",9,"9 to 11","white","M",29,"bouba-kiki","sound/teetee.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",0,"spiky",1
"1214","blg058",9,"9 to 11","white","M",30,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",0,"spiky",1
"1215","blg058",9,"9 to 11","white","M",31,"bouba-kiki","sound/gaga_rep.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",0,"round",0
"1216","blg058",9,"9 to 11","white","M",32,"bouba-kiki","sound/baba_rep.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",0,"round",0
"1217","blg059",9,"9 to 11","black","F",1,"bouba-kiki","sound/teetee.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",0,"spiky",1
"1218","blg059",9,"9 to 11","black","F",2,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",0,"round",0
"1219","blg059",9,"9 to 11","black","F",3,"bouba-kiki","sound/teetee.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",0,"spiky",1
"1220","blg059",9,"9 to 11","black","F",4,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",1,"spiky",0
"1221","blg059",9,"9 to 11","black","F",5,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",0,"round",0
"1222","blg059",9,"9 to 11","black","F",6,"bouba-kiki","sound/gaga_rep.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",0,"round",0
"1223","blg059",9,"9 to 11","black","F",7,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",1,"spiky",0
"1224","blg059",9,"9 to 11","black","F",8,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"1225","blg059",9,"9 to 11","black","F",9,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",1,"round",1
"1226","blg059",9,"9 to 11","black","F",10,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",1,"spiky",0
"1227","blg059",9,"9 to 11","black","F",11,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",1,"round",1
"1228","blg059",9,"9 to 11","black","F",12,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",1,"spiky",0
"1229","blg059",9,"9 to 11","black","F",13,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",1,"spiky",0
"1230","blg059",9,"9 to 11","black","F",14,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"1231","blg059",9,"9 to 11","black","F",15,"bouba-kiki","sound/baba_rep.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",0,"round",0
"1232","blg059",9,"9 to 11","black","F",16,"bouba-kiki","sound/teetee.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",0,"spiky",1
"1233","blg059",9,"9 to 11","black","F",17,"bouba-kiki","sound/gaga_rep.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",0,"round",0
"1234","blg059",9,"9 to 11","black","F",18,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",1,"spiky",0
"1235","blg059",9,"9 to 11","black","F",19,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",1,"spiky",0
"1236","blg059",9,"9 to 11","black","F",20,"bouba-kiki","sound/gaga_rep.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",0,"round",0
